020;Молоко 1,5% фас.плівка.;1;1;6.6;10;
030;Молоко 2,5% фас.плівка;1;1;7.8;50;
031;Молоко 2,5% 0,5л фас. плівка;1;1;4.55;5;
011;Молоко 2,6 % фас.п/пак;1;1;9.1;3;
080;Сироватка фасована;1;1;2.65;5;
110;Ряжанка 2,5% п/п 500г.;1;1;6.35;5;
120;Кефір класичний п/п 0,5л;1;1;6.45;5;
130;Кефір 2.5% 1л;1;1;8.85;10;
170;Йогурт 2,5% Полуниця п/п;1;1;6.75;5;
171;Йогурт 2,5% Персик п/п;1;1;6.75;5;
221;Сметана 20% пл 450гр;1;1;10.5;15;
222;Сметана 15% пл 450 гр;1;1;9.7;10;
240;Сметана 20 % ст 450г;1;1;10.8;3;
270;Сметана 15% 220г;1;1;5.7;7;
313;Сир н/ж фас,200 г;1;1;7.8;10;
314;Сир  5% фас,200 г;1;1;8.75;7;
330;Сирок з родзинками;1;1;5.3;2;
340;Сирок ванільний;1;1;5.3;2;
341;Сирок з курагою;1;1;5.3;2;
800;Масло"Селянське"фас.72,5%;1;1;14;5;
140;Закваска "Обухівська"2,5% п/п 0,5л;1;1;5.8;5;
