030;Молоко 2,5% фас.плівка;1;1;7.8;20;
020;Молоко 1,5% фас.плівка.;1;1;6.6;3;
011;Молоко 2,6 % фас.п/пак;1;1;9.1;5;
130;Кефір 2.5% 1л;1;1;8.85;5;
110;Ряжанка 2,5% п/п 500г.;1;1;6.35;5;
090;Молоко пряжене п/пак;1;1;5.7;3;
170;Йогурт 2,5% Полуниця п/п;1;1;6.75;4;
171;Йогурт 2,5% Персик п/п;1;1;6.75;4;
221;Сметана 20% пл 450гр;1;1;10.5;7;
222;Сметана 15% пл 450 гр;1;1;9.7;7;
230;Сметана 15% ст 450г;1;1;10.1;4;
240;Сметана 20 % ст 450г;1;1;10.8;4;
250;Сметана 20%ст 220гр;1;1;6.45;3;
270;Сметана 15% 220г;1;1;5.7;5;
307;Сир к/м"Обухівський" н/ж вакуум.;1;1;40;4;
313;Сир н/ж фас,200 г;1;1;7.8;7;
314;Сир  5% фас,200 г;1;1;8.75;7;
340;Сирок ванільний;1;1;5.3;8;
080;Сироватка фасована;1;1;2.65;5;
