020;Молоко 1,5% фас.плівка.;1;1;6.6;10;
030;Молоко 2,5% фас.плівка;1;1;7.8;15;
011;Молоко 2,6 % фас.п/пак;1;1;9.1;2;
090;Молоко пряжене п/пак;1;1;5.7;2;
130;Кефір 2.5% 1л;1;1;8.85;10;
110;Ряжанка 2,5% п/п 500г.;1;1;6.35;10;
222;Сметана 15% пл 450 гр;1;1;9.7;10;
221;Сметана 20% пл 450гр;1;1;10.5;10;
250;Сметана 20%ст 220гр;1;1;6.45;3;
240;Сметана 20 % ст 450г;1;1;10.8;3;
230;Сметана 15% ст 450г;1;1;10.1;3;
270;Сметана 15% 220г;1;1;5.7;3;
800;Масло"Селянське"фас.72,5%;1;1;14;3;
314;Сир  5% фас,200 г;1;1;8.75;10;
330;Сирок з родзинками;1;1;5.3;5;
171;Йогурт 2,5% Персик п/п;1;1;6.75;3;
190;Йогурт2,5% Полуниця;1;1;6.05;3;
080;Сироватка фасована;1;1;2.65;5;
