030;Молоко 2,5% фас.плівка;1;1;7.8;70;
020;Молоко 1,5% фас.плівка.;1;1;6.6;10;
110;Ряжанка 2,5% п/п 500г.;1;1;6.35;10;
130;Кефір 2.5% 1л;1;1;8.85;10;
221;Сметана 20% пл 450гр;1;1;10.5;7;
222;Сметана 15% пл 450 гр;1;1;9.7;7;
349;Десерт зі смаком шоколаду 150г;1;1;6.1;3;
353;Десерт "Полуниця"Тотал,150г;1;1;7;3;
354;Десерт"Вишня "Тотал,150г;1;1;7;3;
355;Десерт "Чорниця"Тотал,150г;1;1;7;3;
190;Йогурт2,5% Полуниця;1;1;6.05;2;
191;Йогурт 2,5%Персик;1;1;6.05;2;
307;Сир к/м"Обухівський" н/ж вакуум.;1;1;40;2;
313;Сир н/ж фас,200 г;1;1;7.8;6;
314;Сир  5% фас,200 г;1;1;8.75;6;
